"","RRMSE","NRMSE","NSE","rBIAS","river","Type"
"123",0.649513070288201,0.66300036218682,0.0784724204371059,-0.263035504137131,"37082","Mackenzie_control"
"124",2.09710219376342,1.38093874463165,-2.65489953742415,0.342799530317951,"37084","Mackenzie_control"
"125",1.7214199228514,0.857484578399926,-0.946865126214956,-0.124299676892765,"37121","Mackenzie_control"
"126",0.406053533659684,0.693453270463311,-0.0567614501559501,-0.371226026238505,"37150","Mackenzie_control"
"127",0.605068064514011,0.567557835194746,0.0237946808124477,-0.129146994194463,"37154","Mackenzie_control"
"128",0.427147243690122,0.453142290704312,0.0225641719875771,-0.37816318,"37233","Mackenzie_control"
"129",0.990169042466036,0.743657415494863,0.450209033140349,-0.0540559490346703,"37243","Mackenzie_control"
"130",0.67131458565075,0.55555921769312,0.27385242379878,-0.0558610499099893,"37249","Mackenzie_control"
"131",0.497429614809752,0.498128119757162,-2.32813443365839,-0.224160719027497,"37252","Mackenzie_control"
"132",0.689245498790598,0.596770846824846,-0.958220594785036,0.021937902498973,"37257","Mackenzie_control"
"133",0.467887905855501,0.515666497324973,0.412089906793922,-0.0943464742513964,"37305","Mackenzie_control"
"134",0.446535840989357,0.584144315475596,-0.000604270126144391,-0.25114392494166,"37393","Mackenzie_control"
"135",0.567820201591358,0.714416530532758,-0.143846042356355,0.0199114231448246,"37413","Mackenzie_control"
"136",0.525103127684086,0.743956907617434,-0.778070048982461,-0.488484570168448,"37446","Mackenzie_control"
"137",2.17070180585234,1.14312013987554,0.303878897617489,-0.308614106276185,"37471","Mackenzie_control"
"138",0.784665933725767,0.780654803760391,0.099521743573986,-0.379582202180739,"37482","Mackenzie_control"
"139",1.19790070766893,0.742105512048007,0.0928314712838455,0.579613013484981,"37523","Mackenzie_control"
"140",0.66001702599565,0.427287147759337,0.379284921689839,-0.0523971883226767,"37643","Mackenzie_control"
"141",1.92944998342104,0.939472395654461,0.167874873752459,-0.410839348618568,"37668","Mackenzie_control"
"142",1.00655710040434,0.477102496785672,0.173845064409918,-0.117620640750968,"37728","Mackenzie_control"
"143",0.674128771896935,1.2359280521638,-0.190556763090246,-0.757948518957434,"37865","Mackenzie_control"
"144",1.39279319011586,0.924424349274736,-0.441949009907423,-0.571335724049405,"37867","Mackenzie_control"
"145",0.799485358854605,0.607978887225648,-0.0218605456825742,0.0316656345955374,"37934","Mackenzie_control"
"146",2.7392501790417,1.04594877961916,0.1750316125329,-0.319500770862172,"37938","Mackenzie_control"
"147",0.471972047831432,0.485708512805925,0.292207914925655,-0.08608923465677,"38094","Mackenzie_control"
"148",0.503514008204012,0.716739244434785,-0.261409963979756,-0.334586899339028,"38121","Mackenzie_control"
"149",0.289558604618964,0.298572804107417,-0.0467286713776545,-0.0932470006322119,"38170","Mackenzie_control"
"150",0.307488680325139,0.26550520858376,-0.00113235324003669,0.0702807199644321,"38448","Mackenzie_control"
"151",0.519807857460492,0.474483248203062,-0.00112651871487368,-0.0782139091557733,"38456","Mackenzie_control"
"152",0.193873640462773,0.181689449178597,-0.0168670111954508,0.0202615721711326,"38469","Mackenzie_control"
"153",0.358303469236099,0.301900824397899,0.668240192563691,-0.0917972851043854,"38574","Mackenzie_control"
"154",0.780092236697066,0.62356839932794,-0.41188127612099,0.316560233040296,"38634","Mackenzie_control"
"155",0.440231110170045,0.418004758080488,-2.25985957182887,-0.0993182648466372,"38800","Mackenzie_control"
"156",0.444309781242151,0.453777564887695,-0.420316336920104,-0.175721964701418,"38830","Mackenzie_control"
"157",0.86890914532424,0.654703342992414,-1.39605418955004,0.352869199347803,"38852","Mackenzie_control"
"158",0.430243912478387,0.347937167970316,0.2188472104926,0.201815485254084,"38893","Mackenzie_control"
"159",1.12292956724725,0.721000530315762,-0.743227730972137,0.311359869372185,"38969","Mackenzie_control"
"160",1.10020117471052,0.707374206168072,-1.15581364110363,0.398096674410722,"39081","Mackenzie_control"
"161",0.998235405803871,0.715131564582257,-1.13371698459118,0.429569293175895,"39126","Mackenzie_control"
"162",0.459870300521397,0.574785384831102,-0.180978740103406,0.074964799571924,"39151","Mackenzie_control"
"163",0.720267467057597,0.556614021162491,-0.38474921530723,0.367479209749057,"39161","Mackenzie_control"
"164",0.463109893139224,0.50574917493801,-0.339745504832103,-0.17131085715558,"39163","Mackenzie_control"
"165",0.940193775646831,0.693621530015286,-1.52517650281754,0.191568518190052,"39175","Mackenzie_control"
"166",2.76607558104319,1.55803603845223,-0.854290484115247,0.221596723117235,"1725","Mackenzie_unsupervised"
"167",147.57752201882,2.66873379489243,-0.629792394001197,1.24998514651273,"23684","Mackenzie_unsupervised"
"168",1.46743232787941,0.799759017904028,-1.32445825325068,-0.584488120487987,"25702","Mackenzie_unsupervised"
"169",101.853922671329,1.81897067616757,-0.0467920698048636,-0.0265542349354353,"26322","Mackenzie_unsupervised"
"170",0.32005606846966,0.322309312912114,0.552838069656528,-0.123455152219774,"26551","Mackenzie_unsupervised"
"171",3.17259097080804,1.90230614657758,-0.033530792185434,-0.293863162029585,"27604","Mackenzie_unsupervised"
"172",195.067764096116,1.82443422357632,-0.214230352435437,0.319009957535603,"28702","Mackenzie_unsupervised"
"173",308.59695527795,2.66871860644477,0.0175258584600478,0.0975259266039961,"29242","Mackenzie_unsupervised"
